id,name,latitude,longitude,dpcapacity,online_date
9185,Rhodes Ave & Quincy St,41.7151644204,-87.6250591961,8,10/22/2015
95403,Prairie Ave & North Pl,41.8976859829,-87.6016803014,17,10/9/2015
61913,Logan St & Wabansia Ave,41.7587403531,-87.5804306728,23,3/9/2015
75793,Blue St & Pearson Ln,41.7671559136,-87.6742463263,18,2/14/2013
66347,Kingsbury St & Franklin St,41.7657079923,-87.5926672414,22,13/31/2014
9600,Sacramento Blvd & Webster Mart,41.8850988824,-87.5120505639,14,6/24/2015
3480,Austin St & Waveland Plaza,41.7210437902,-87.5461670118,14,4/16/2013
89409,Millard Ave & Superior Blvd,41.8660192896,-87.6452586349,14,7/29/2016
28738,Cityfront Ave & Wabansia Rd,41.7528417877,-87.6549446668,17,2/12/2016
78642,Sheffield Ct & Dickens Ave,41.892635433,-87.6829035933,4,3/30/2015
11585,Lombard Ave & Rogers Park,41.730668726,-87.6432203361,1,8/30/2016
88802,Kingsbury St & Chestnut Ave,41.8174770508,-87.6010294796,21,1/30/2016
49030,Carpenter Ave & Harrison Ave,41.885488751,-87.6525300847,23,5/15/2014
74275,Lakefront Ave & Foster St,41.7925517325,-87.5659775682,4,8/15/2016
43799,Austin St & Archer Ave,41.8338752726,-87.667128037,21,11/24/2014
79298,South St & Monroe Way,41.7484015651,-87.6465492879,25,12/26/2014
93244,Cuyler Ave & Elston Ln,41.8868519677,-87.5697654858,20,1/13/2015
55826,Harper Ave & Ohio Ave,41.7259686183,-87.6417470959,17,1/26/2015
40378,Wacker Ave & Austin Mawr,41.7633758057,-87.6887734967,2,1/27/2014
74689,Clybourn Ave & Armitage Ave,41.8377900081,-87.5659240708,16,7/10/2014
34809,Kingsbury St & Kingsbury Industry,41.8148752153,-87.5991857448,11,1/9/2013
25938,Jefferson Ave & Melrose Buren,41.7758088242,-87.5105082685,17,10/20/2015
7067,Avers Ave & Randolph Ave,41.8008472695,-87.5032061044,23,13/14/2014
64423,Stetson St & Fulton Blvd,41.7891465726,-87.6492612093,6,10/17/2015
67627,Central Ave & Berwyn Ave,41.8406182873,-87.6149535327,22,9/4/2013
60066,Jeffery Ave & Rohe St,41.7035625964,-87.6160072756,8,10/6/2016
78643,Ravenswood Ave & Polk Ave,41.7004028891,-87.6601305665,8,8/22/2013
3473,California Ave & Evanston Ave,41.7812436383,-87.6999734542,16,10/3/2014
81974,Field Ave & Pershing St,41.7261822198,-87.6439637007,17,6/28/2016
28814,Financial Ave & Byron Mawr,41.7725089741,-87.5108666969,14,5/30/2013
44614,Michigan Ave & Schreiber St,41.7190620628,-87.5453224712,17,2/16/2016
66741,Wells Ave & Sunnyside St,41.7476297048,-87.656275734,10,2/27/2013
12481,Aberdeen Ave & Exchange Ave,41.7908999349,-87.5854710951,13,6/10/2014
49287,Halsted Ave & Washington Ave,41.7862569197,-87.6937321414,17,11/22/2013
21849,Wilton St & Columbia Ave,41.8764423851,-87.5538805249,6,9/23/2016
93188,Blackstone Blvd & Winnemac Plaine,41.8549729758,-87.5122643406,24,3/14/2015
53150,Cityfront Ave & Clybourn Plaine,41.716140835,-87.6967829766,17,10/10/2015
10233,Jeffery Dr & Hubbard Pl,41.8480512297,-87.6280609509,8,13/1/2016
54042,Rockwell Ave & Grace Ave,41.8815294555,-87.5925901798,20,3/18/2015
78901,Stetson Ave & Hubbard St,41.7600394434,-87.6460217476,16,4/5/2016
10258,South St & Eastwood Ave,41.7074895677,-87.5951917101,24,10/30/2015
35002,Logan St & Garfield Ave,41.8758531382,-87.5204552975,12,9/6/2015
83902,Jeffery Ave & Webster St,41.8521275122,-87.5215742394,20,12/3/2015
32493,Financial Produce & Randolph Ave,41.8727731146,-87.5419385744,3,3/9/2015
39162,Jeffery St & Huron Ave,41.8195479596,-87.5337463146,24,6/13/2014
46935,Woodlawn Pkwy & Division St,41.7232021486,-87.5889661081,2,12/23/2015
78699,Maplewood Ave & Superior St,41.7843863736,-87.5710406167,14,4/3/2013
14913,Seeley Dr & Washington St,41.738162018,-87.6389626307,1,5/22/2015
68024,Sawyer Ave & Taylor Ave,41.7561415277,-87.6161191767,26,10/3/2013
60450,Harper Ave & Exchange St,41.8388371817,-87.5514362167,20,4/17/2016
54692,Kostner St & Cullerton Rd,41.7952012393,-87.6042564142,7,13/28/2016
35717,Clark Pkwy & Palmer St,41.7177752918,-87.6653761584,9,12/25/2016
4185,Richmond Ave & Wrightwood Pkwy,41.7494747847,-87.623470926,23,3/11/2016
55154,Humboldt Ct & Evergreen St,41.8664782763,-87.5949267658,11,6/13/2016
41337,Hoyne Ave & Fulton St,41.7136331948,-87.688126215,3,1/26/2015
58354,Union Dr & and Ave,41.8323928272,-87.6609942317,21,7/28/2013
1778,Canal St & Peterson Ave,41.7402177174,-87.5858630151,5,2/13/2016
70638,Sedgwick Ave & Altgeld Ave,41.816613372,-87.648282191,9,6/29/2013
71570,Clinton Ave & Francis Ave,41.7000860631,-87.6984585208,18,5/22/2015
94446,Washtenaw Ave & Fargo Mart,41.7872804091,-87.5870048187,19,13/27/2013
71626,Greenwood Ave & Irving Ave,41.7644276619,-87.6489626973,26,7/12/2015
46153,Spaulding St & Waveland Ave,41.8347648983,-87.5152117511,14,3/19/2016
58769,Wood Chicago & Noyes Ave,41.8131471753,-87.6265071683,1,2/2/2015
56562,Harper Ave & and Ave,41.7814173733,-87.6532300048,6,6/26/2015
67874,Mies of & Clybourn Blvd,41.7981251131,-87.6606026641,13,9/2/2016
36843,Lake Ave & Chicago St,41.7741451367,-87.5310395082,10,3/17/2014
42602,Sangamon Ave & Jackson Park,41.814920978,-87.6052465559,22,7/3/2015
80453,Seeley Ave & Balmoral Blvd,41.7677642175,-87.5093235255,25,1/10/2015
49114,Yates Ave & Adams Ave,41.8385665713,-87.6055086404,10,13/19/2016
9511,Marion Ave & Berwyn Ave,41.7531747857,-87.5227247578,7,3/22/2016
4842,Indiana Ave & Winona St,41.7987006468,-87.581350962,17,2/8/2013
98058,Desplaines Island & Washington St,41.7199649897,-87.6587717902,21,1/26/2015
76939,Pulaski St & Evergreen St,41.8672671279,-87.6659210637,5,13/25/2014
17344,Halsted Ave & Belmont St,41.8810879519,-87.623240706,15,2/2/2014
18276,Wells Ct & Elmdale St,41.8880363775,-87.5340619268,25,3/17/2014
92192,Fairbanks Ave & Clark St,41.8401399774,-87.567258305,20,4/25/2016
54367,Western Pl & Erie St,41.7186889525,-87.6376845518,17,1/5/2013
53128,Mason Ave & Roosevelt St,41.7789565817,-87.6204941071,22,6/28/2015
42270,Ashland Ave & Austin Blvd,41.8325535682,-87.6412024558,13,11/27/2015
78500,Damen St & Archer St,41.782492997,-87.6104872659,9,4/18/2015
12404,Michigan Ave & Diversey Mart,41.7075498177,-87.5067247597,18,1/23/2015
67941,Ridgeland Ave & Lunt Blvd,41.75912937,-87.6608791581,25,10/21/2014
48367,Lincoln Ave & Altgeld Ave,41.7158772448,-87.5651857848,5,12/28/2016
21488,Greenview Rd & Fargo St,41.7557281848,-87.69005956,21,12/5/2014
93028,Ashland Ave & Flournoy Ave,41.8523262901,-87.5762291431,18,1/8/2015
29075,Keystone Ct & Byron St,41.7030789388,-87.5109811172,6,4/22/2015
86818,Knox Blvd & Charleston Ave,41.846971172,-87.6906946739,10,11/5/2014
30183,MLK Ave & Flournoy Ave,41.8740958773,-87.6764206574,4,1/30/2016
72738,Harper St & Milwaukee St,41.8929477857,-87.689026874,12,7/5/2014
91794,Union Blvd & Roscoe Park,41.8892451878,-87.5704792042,18,11/21/2014
40332,Dearborn St & Jarvis St,41.852675631,-87.6153171778,17,9/15/2016
28895,Yates Blvd & Elm St,41.7888669376,-87.6786997838,8,13/25/2014
92242,Millard Ave & Wabansia St,41.8124402164,-87.6987886086,23,6/9/2016
85139,Talman Blvd & Belle St,41.7992009283,-87.5146452739,3,1/25/2015
92028,Stetson Ave & Washington St,41.745560992,-87.5559081129,22,10/24/2013
2176,Princeton St & Melrose Ln,41.7510770262,-87.5582500822,15,6/14/2014
82964,Exchange Chicago & Harrison St,41.7398935315,-87.6021760499,26,10/7/2015
87051,Shields St & Melrose Park,41.8614244605,-87.6801681572,18,6/28/2014
69218,Hermitage Ave & Congress St,41.7820471933,-87.5526082698,23,1/9/2016
3529,Kostner Ave & Cuyler St,41.7797342973,-87.6062470562,20,9/28/2013
19934,Carpenter Ave & Menomonee Ave,41.7273423856,-87.5289091608,18,1/11/2015
78757,Marine Rd & Francis Ave,41.8659541936,-87.525122,16,1/31/2013
19184,Desplaines Blvd & Sunnyside Ter,41.734830429,-87.6488545508,11,11/23/2016
92886,Emerald St & Exchange Plaine,41.8921644556,-87.611141419,9,3/18/2016
34928,Fairbanks Ave & Hyde St,41.7430047263,-87.5815091351,5,12/21/2014
39383,Millard Ave & Palmer Ave,41.8941044479,-87.5444407483,6,8/7/2015
93108,Humboldt Ave & Quincy St,41.789684907,-87.6740657299,6,4/2/2015
86102,McClurg Ave & Greenleaf St,41.7752669898,-87.5259023276,22,2/10/2014
83036,Clybourn Ave & Foster Pkwy,41.8434770293,-87.5851243103,23,4/7/2013
25961,Ashland Ave & Bloomingdale St,41.8450303782,-87.5234624834,10,13/14/2014
17002,Pulaski Ave & Francis Ave,41.7169813595,-87.5085456165,13,6/30/2013
41996,Clinton St & Foster St,41.8265101102,-87.6320662015,8,2/26/2015
91304,Washtenaw Ave & Fargo St,41.7517177814,-87.670881026,2,5/18/2015
48978,Bissell Ave & Winnemac Pl,41.8946707505,-87.6452901821,26,10/29/2016
53760,Marion Blvd & Adams Ave,41.8256817712,-87.6627965298,14,8/31/2015
12124,Rush Ave & Altgeld St,41.8424412123,-87.6437179376,14,6/10/2014
61995,Glenwood Ave & Erie Ave,41.7828255586,-87.6309247994,20,5/27/2013
3558,Knox Ave & Peterson St,41.7820008516,-87.6192814316,6,8/12/2015
38012,Leavitt Ave & Huron St,41.8929195899,-87.5378156685,18,3/19/2013
44897,Field Trail & Superior St,41.7933322693,-87.6280401233,13,4/30/2013
17943,Glenwood St & Walton St,41.8032691021,-87.6129668738,9,7/8/2015
57080,Lake Blvd & Berwyn St,41.7225712123,-87.6213422176,1,4/31/2014
62979,Kenton Ave & Balbo St,41.8936806593,-87.6048563189,17,12/5/2015
69636,Marshfield St & Superior Ave,41.8647086537,-87.6457560876,11,5/7/2015
50150,Austin Grove & Elston Blvd,41.782538221,-87.6382999554,17,13/7/2014
19670,Shore Ave & Schiller St,41.7336714813,-87.5555164622,6,10/10/2013
19585,Federal Blvd & Cedar Ave,41.8022641248,-87.5785432464,11,6/9/2014
24513,South Pl & Waveland Ave,41.8474960914,-87.5518509171,11,10/14/2016
16732,Ellis Ave & Byron Pl,41.7560607171,-87.6538378736,6,11/15/2015
58838,Damen Ave & Luis Ave,41.828777245,-87.6427115758,11,11/19/2015
91373,Cicero Ave & Elmdale Ave,41.8847994589,-87.6207104301,21,3/12/2014
46171,Wabash Ave & Byron St,41.8724053889,-87.5614246678,1,4/17/2014
2871,Calumet Ave & Wabansia St,41.8615470497,-87.6931985892,13,7/28/2016
49293,Drake Island & Roscoe St,41.7980131879,-87.6081669585,17,4/27/2013
66630,Larrabee Ave & Evanston St,41.7042261593,-87.5789597351,1,5/18/2014
52575,Dayton St & Augusta Ave,41.7164002447,-87.6407966776,16,6/8/2013
52053,Wallace Ave & Balmoral Ave,41.787190749,-87.5552483452,8,3/18/2014
59235,Laramie St & Ontario St,41.8403260133,-87.6900594532,2,7/16/2016
26638,Winchester Ave & McDowell St,41.8953790929,-87.546422596,5,2/3/2016
55744,Ogden Jr & Diversey Park,41.7459840376,-87.5588192592,22,12/31/2015
99196,Seeley Ave & Diversey St,41.8895586433,-87.5408857255,17,8/5/2015
93127,Michigan Ave & Clybourn Ter,41.736750858,-87.5312060443,20,11/5/2013
46740,Dearborn Ave & Augusta St,41.8856526386,-87.5296398054,15,3/10/2014
66226,Aberdeen Ave & Balbo Ter,41.7711596688,-87.6719363573,14,6/14/2013
91570,Maplewood Ave & Eastwood Blvd,41.7450813116,-87.5521224047,10,5/29/2013
91456,Washtenaw St & Cedar St,41.8069010365,-87.6485417557,7,2/6/2013
64088,Ada Ave & Evergreen St,41.8233944743,-87.5288799501,1,11/30/2013
83480,Ogden Ave & Cullerton Ave,41.8020015531,-87.6138699626,10,5/14/2014
42904,Desplaines Ave & Grace St,41.7364630581,-87.6310778511,21,1/14/2013
13724,Clifton Island & Byron St,41.7241577627,-87.6882292203,3,8/2/2016
38540,Exchange Blvd & Leland St,41.7674657293,-87.5735117004,4,11/28/2013
88038,Bissell Ave & Race St,41.8885558939,-87.6206733641,6,9/25/2014
77137,Jeffery St & Chicago Blvd,41.813577058,-87.5041584496,1,13/2/2015
57668,Morgan Ave & Elmdale St,41.8502411506,-87.5062149382,15,10/12/2015
3720,Marshfield Ave & Leavitt Ave,41.8960757028,-87.5147032604,23,5/16/2016
88970,Bissell Ave & Flournoy St,41.8881273245,-87.5988673203,26,8/31/2013
70644,Ogden Ave & Cuyler St,41.7401332173,-87.5043274746,18,4/13/2014
23827,Morgan Ave & Hubbard Ave,41.8456060111,-87.5826791447,15,10/23/2013
96598,Hermitage Ave & Harrison Ave,41.8522053219,-87.6231791622,20,9/26/2013
41382,Eastlake Ave & Fargo St,41.790821683,-87.5614234934,15,6/18/2016
39085,Hoyne Trail & Wacker Ave,41.7702725384,-87.5250294153,3,12/17/2016
80181,Clark Park & Congress Plaza,41.8415016988,-87.654516497,8,2/31/2014
25257,Carpenter St & Concord Ave,41.7463425751,-87.6431661481,6,11/27/2014
23617,Fort Ave & Touhy St,41.7359288797,-87.5547454493,23,4/26/2015
6530,Albany Ave & Blackhawk Rd,41.7582941186,-87.6638845988,24,13/10/2016
81782,Lakeview Ave & Belmont Ave,41.8163814862,-87.6024676826,21,7/18/2016
75685,Cornell Dr & Berwyn St,41.7116307281,-87.5436144147,20,2/12/2013
41921,Western Plaza & Flournoy St,41.7771837554,-87.6796314755,14,8/20/2015
84317,Rush Chicago & Ontario Ave,41.868298034,-87.6391148777,22,10/24/2015
40869,Field Ave & Randolph St,41.883654813,-87.6143141459,11,13/10/2016
92193,Rhodes St & Melrose St,41.8040652097,-87.5986476594,19,10/10/2014
47230,Cityfront St & Buena Ave,41.7626617299,-87.5577745921,23,9/19/2015
49933,Oakley Ave & Belle Ave,41.7240632494,-87.6971548425,9,13/21/2013
7068,Troy Ave & Schreiber Ave,41.7639270473,-87.5205327419,17,13/13/2016
4996,Fairbanks Ave & Fletcher St,41.7865584478,-87.5264378179,17,2/18/2014
81357,Claremont Blvd & Belle St,41.8446604048,-87.5436754392,26,9/26/2015
37480,Ogden Ave & and Industry,41.7608004256,-87.6468398334,7,6/6/2013
52072,Seeley Ave & Lake Ave,41.735145141,-87.6366878422,2,1/19/2015
9428,South Grove & Harrison Ave,41.8147491878,-87.5581030016,10,3/3/2015
90656,Ravenswood St & Race St,41.7156951544,-87.5940821639,24,9/10/2013
208,Ashland Ave & 21st St,41.85381,-87.665897,15,8/15/2013
99595,Columbus Ave & Winnebago Ave,41.8112241277,-87.54011841,7,13/11/2014
97798,Sedgwick Rd & Elm Ave,41.7891119053,-87.5091136073,12,12/4/2016
39641,Canal Ave & Peterson St,41.7401128917,-87.6042838969,24,13/28/2014
19530,Commercial Ave & Adams Ct,41.8889733945,-87.6875521921,25,10/8/2014
56717,East Ave & Balbo St,41.7855556356,-87.676808687,11,1/22/2015
81863,Perry St & Berwyn Buren,41.7279788418,-87.5828199895,11,10/16/2014
44536,Glenwood Ave & Belmont Ave,41.7756538265,-87.6316111839,11,3/27/2013
65588,Kilbourn Ct & Leland St,41.7621478524,-87.6363072535,16,12/1/2014
18979,Keystone Dr & Ontario Ave,41.8951284646,-87.5534542118,17,5/29/2016
98905,Sangamon Blvd & Irving Ave,41.8494455073,-87.6022744179,14,4/19/2014
91856,Western St & Cuyler St,41.8251367154,-87.531216224,21,12/3/2014
37536,University St & Luis Blvd,41.7237122376,-87.5494484533,14,11/11/2016
53343,Wolcott Blvd & Clark Ave,41.804182039,-87.6437461658,23,8/3/2014
64019,Drake St & Archer Ave,41.8351968251,-87.5867601974,12,11/15/2013
59470,Millard Ave & Willow Ave,41.7140434592,-87.5014452705,12,1/15/2016
65629,Ada St & Rogers St,41.8394203347,-87.6551633577,22,8/3/2016
85544,Greenwood Park & Madison St,41.739689498,-87.5051848785,12,9/16/2015
81946,Sedgwick Ave & Peterson Pkwy,41.816033924,-87.5978217614,19,10/9/2016
58709,Normal Rd & Waveland St,41.7513581139,-87.5945179193,25,4/3/2014
82994,Fairfield Ave & Peterson St,41.8345617203,-87.6103321354,16,2/29/2015
20018,Stetson St & Howard Ave,41.7010439608,-87.6325313892,9,13/1/2014
58954,Ridgeland Dr & Pierce St,41.7773559852,-87.6933589327,22,2/26/2014
73696,University Dr & Van Ave,41.8147232367,-87.5528081148,5,1/5/2013
41157,Dayton Ave & Bloomingdale St,41.8509458252,-87.5813210119,13,1/6/2015
66051,Rockwell Ave & Adams Way,41.8528044072,-87.6991818333,19,4/3/2015
80033,Washtenaw St & Howard St,41.868783705,-87.5141051277,8,11/10/2016
25237,Bissell Chicago & Rockwell St,41.706731732,-87.5428647555,15,6/5/2016
42065,Sheffield Ave & Elmdale Ave,41.8450265532,-87.6744378997,13,7/20/2014
38107,Marine of & Ontario Ave,41.8662063783,-87.6553350101,8,7/25/2015
7499,Mies Ave & Winnebago St,41.8979309812,-87.5910060593,1,3/28/2016
72698,Vernon Ave & Belmont Ave,41.7708197154,-87.5295609043,9,7/15/2016
67878,Bosworth St & Wacker St,41.8062430701,-87.5656637945,26,1/3/2015
24908,Bissell Rd & Randolph Pl,41.7758223404,-87.592930798,18,13/31/2016
16126,Calumet Plaza & Evergreen Ave,41.8080384393,-87.5707479567,10,2/29/2013
33331,Morgan St & Bloomingdale Ave,41.7974578864,-87.6844173228,19,5/24/2015
42867,Noble Ave & Clybourn Plaza,41.7723573379,-87.6099206713,17,4/27/2016
76724,Stetson Ave & North St,41.8125907577,-87.5051175057,14,10/30/2014
9414,Clarendon St & Pierce St,41.8891078022,-87.5140019946,5,11/4/2016
38143,Central Ave & Chestnut St,41.71372771,-87.5709509005,9,2/21/2014
58231,University Dr & Roscoe St,41.8264421959,-87.5798019892,11,12/18/2015
89542,Clybourn Ave & Granville Ave,41.8782829517,-87.5930601219,22,9/31/2013
21788,Washtenaw Ave & Cermak St,41.7628105434,-87.6328022976,12,6/8/2016
8569,Harper Ave & and St,41.8428479482,-87.5853562689,23,3/8/2015
41939,Blackstone St & Sheridan Ave,41.7540172547,-87.6484498061,15,3/20/2015
26398,Field Ave & Hyde St,41.79002001,-87.5906622603,21,2/7/2014
43524,Dodge Dr & Lunt Ave,41.7745182257,-87.5364490556,5,10/12/2016
46339,Sawyer Ave & Quincy Pkwy,41.8662172347,-87.6637929829,7,13/4/2014
25513,Orleans Ave & Armitage Ave,41.802635106,-87.592521688,5,9/30/2015
69874,Hermitage Ave & Quincy St,41.8251961488,-87.6133142879,8,4/20/2013
70376,Ravenswood Ct & Hubbard Ave,41.8117049643,-87.6620248901,11,1/2/2014
52155,Ellis Ave & Delaware St,41.7657283666,-87.6571231448,13,4/30/2014
19796,Mason van & Banks Ave,41.8165677183,-87.6571649781,18,5/19/2013
17300,East Ave & and St,41.8572257035,-87.5070000048,15,2/23/2016
96945,Dorchester Ave & Francis St,41.8753601795,-87.6138038702,6,5/28/2013
64113,Fairfield Ave & Wellington St,41.7085666294,-87.5055881765,24,1/25/2013
58752,Lombard Ave & Melrose St,41.7938629426,-87.5636789512,26,5/12/2015
5342,Cicero Ave & Byron Ave,41.7048735763,-87.6087015717,22,1/30/2014
63880,Wisconsin Ter & Gladys Blvd,41.7099314153,-87.6339114123,8,6/16/2015
52074,Campbell Ave & Rockwell Ave,41.7968771546,-87.6696192864,4,8/21/2014
84486,Chappel Produce & Roscoe Ave,41.7756648909,-87.5956031153,15,6/23/2015
34610,Lawndale Ct & Eastwood Ave,41.8339423864,-87.5469644474,2,13/5/2013
21974,Harper St & Concord Ave,41.7621832669,-87.5436134596,2,11/2/2016
25975,Wacker St & Huron Buren,41.7726294257,-87.6150944659,18,7/17/2013
98347,University Ave & Clybourn St,41.8746403284,-87.5842058034,2,8/4/2015
73415,Shields St & Howard St,41.7566802499,-87.5006664557,5,4/28/2013
16848,Wentworth Blvd & McDowell Ave,41.7496868046,-87.6677625439,13,6/24/2014
31662,Blue Ave & Quincy Munoz,41.7840994073,-87.5192215378,26,13/6/2016
50374,Marion Ave & Randolph Rd,41.7990970038,-87.5605623052,20,1/19/2016
29835,May Ave & Pershing St,41.7056487916,-87.6252666477,20,9/26/2015
83332,Sedgwick Ave & Ainslie Ave,41.7736834449,-87.6986745409,13,13/13/2014
74499,Rush St & Eastwood St,41.7261933851,-87.518680898,2,12/13/2014
12575,MLK Ave & Tilden St,41.7683694566,-87.6586391888,2,6/9/2016
29760,Elmwood Ave & Noyes St,41.7766012499,-87.6992601513,14,4/3/2013
95504,Wabash Ave & Banks Ave,41.8019447872,-87.6001871891,25,10/13/2014
3120,May St & Fletcher St,41.8748436001,-87.5089786435,5,3/12/2015
22793,Humphrey Ave & Austin Ave,41.8877355154,-87.5096577417,1,3/20/2016
91522,Shore Dearborn & Altgeld St,41.7299309872,-87.6279716839,15,6/13/2014
12309,Kedzie Ct & Adams St,41.7169324216,-87.642048484,5,5/21/2015
51552,Wolcott Ave & Pershing Ave,41.7312596963,-87.6103863975,26,12/26/2016
22910,Ritchie St & Luis St,41.8018295265,-87.5402189934,21,2/15/2013
59306,South Ave & Lincoln St,41.8505106606,-87.6081871509,5,8/7/2014
61366,Shields St & Sheridan Ave,41.7424227058,-87.6840287335,23,10/5/2016
85198,Larrabee St & Evanston Ave,41.797655589,-87.6456819977,3,11/15/2016
83871,Wisconsin St & Hyde Munoz,41.7042006757,-87.592196203,15,1/17/2014
24410,Kingsbury Ave & Kinzie St,41.7029510159,-87.5002327978,2,5/31/2013
5059,Lakeview Grove & Byron St,41.7897745168,-87.5371355074,23,9/7/2013
42986,Dearborn Plaza & Wabansia St,41.779282735,-87.5406415031,9,2/27/2013
17794,Troy Ter & Polk St,41.7727074665,-87.6731493877,2,12/10/2016
18070,Mies Ave & Fulton Pkwy,41.7806965725,-87.5844811723,7,10/24/2016
96306,Hoyne Blvd & Pierce Ave,41.822490177,-87.6448188541,9,2/25/2015
56808,Wallace Ave & South Ave,41.7824071305,-87.5483864666,19,7/29/2015
47815,Cornell St & Grand Ave,41.748172262,-87.5664589986,4,6/10/2014
42640,Stockton Ave & Chestnut St,41.7374154497,-87.5884798497,5,1/1/2016
44092,Pulaski St & Jarvis St,41.7446259877,-87.6009910787,25,8/30/2016
26874,Seeley Ave & Peterson Ave,41.7943833882,-87.6444867652,7,9/1/2016
88940,Oak Ct & Race Ave,41.7070763889,-87.6192254834,6,9/15/2016
44993,Stockton Ave & Junior St,41.7853922655,-87.588098929,20,12/10/2015
82292,Wolcott Ave & Dickens St,41.8410812792,-87.6186595189,7,12/4/2013
22318,Harper Pkwy & Junior Ave,41.817069724,-87.610785804,24,3/14/2016
63564,Greenwood Dr & Foster St,41.8927174266,-87.5768277999,4,10/9/2016
5283,Campbell Ave & Schiller Ave,41.8102209118,-87.5429338771,2,5/28/2014
71652,Carpenter (Kedzie) & Archer Ave,41.8032109989,-87.6117089405,19,1/4/2015
80374,Financial Dr & Sunnyside Plaine,41.7115903686,-87.695615094,24,12/8/2013
38304,Milwaukee Ave & Madison Ave,41.7038467797,-87.628299607,21,10/21/2015
76889,Wentworth Ave & Dickens Blvd,41.7400781801,-87.60808536,13,1/25/2015
19830,Stave Ave & Foster Blvd,41.7578981578,-87.5741716656,8,5/15/2014
80979,Southport Ave & Flournoy St,41.7222185046,-87.5447739753,1,13/21/2014
94737,Clinton Rd & Rohe Ave,41.7452171911,-87.5595391267,1,3/26/2014
68505,Lawndale Pkwy & Grace Ave,41.7212409501,-87.6888117293,26,9/31/2013
85447,Clinton Pkwy & Fletcher Ave,41.8650665363,-87.5585475193,13,10/9/2013
52439,Elston St & South St,41.7643863166,-87.5880293498,2,11/25/2015
11244,South St & Leavitt St,41.7784552893,-87.5338259445,26,6/6/2015
51078,Wood Ave & Webster Ave,41.8054419976,-87.6431530837,18,13/4/2015
82699,Ritchie Ave & Greenleaf Plaza,41.7911542248,-87.6061350791,22,10/1/2016
39324,Elston Ct & Harrison Ave,41.7881414531,-87.6203136534,8,2/22/2016
80358,Emerald St & Elm St,41.7746917115,-87.6735817688,17,3/5/2014
3004,Elmwood Plaza & Roscoe Ave,41.76504782,-87.661109079,4,12/18/2015
85498,Larrabee St & Blackhawk Ave,41.8905108233,-87.6889757653,25,3/22/2014
86139,Pulaski Ave & Rogers St,41.8214763438,-87.5905815108,12,12/29/2013
40896,Clinton Ave & Fargo St,41.7979268118,-87.6839666212,23,12/29/2014
33866,Hoyne St & Garfield St,41.816987123,-87.517201048,7,8/1/2014
8420,Western Ave & Chicago St,41.8567264597,-87.6966269785,19,8/3/2014
71238,Franklin St & Montrose Park,41.7967146646,-87.5917745249,2,10/20/2016
30910,Exchange St & Lawrence Pkwy,41.7781021634,-87.5898964314,8,13/17/2014
69026,Indiana Ave & Howard St,41.8648699111,-87.6092921933,18,1/24/2013
72030,Cuyler St & Illinois St,41.7702071142,-87.5290139449,21,9/25/2015
42246,Milwaukee Ave & Belle St,41.8148896359,-87.6161430096,25,7/19/2014
4488,Dayton Ave & Pearson St,41.7984469314,-87.5476672547,15,3/4/2014
95699,Central Blvd & Maxwell Ave,41.7537153211,-87.5708769592,10,10/1/2013
56294,State Park & Hubbard Ave,41.8994617155,-87.6553191969,5,8/16/2013
65079,Sawyer (Kedzie) & Balmoral St,41.7326752925,-87.6624573302,18,7/28/2015
39601,Princeton St & Van Ter,41.7396716681,-87.5403667598,22,9/3/2015
38713,Lakefront Ave & Evergreen Ave,41.7171723841,-87.532666249,6,11/6/2015
48688,Wallace Ct & Flournoy Blvd,41.7332025888,-87.6948737684,4,13/8/2016
52117,Kostner Ave & Milwaukee St,41.8311150737,-87.5234057054,6,4/26/2013
23618,Dorchester Ave & Winnemac Ave,41.7857926829,-87.5947594219,1,10/7/2014
33297,Wells Ave & Evergreen Ave,41.8457849136,-87.6581110241,17,9/13/2016
47814,Greenwood Blvd & Archer Blvd,41.8627696304,-87.544279802,14,4/15/2016
51188,Calumet Ave & Leland Rd,41.7064955214,-87.6704231382,21,7/14/2015
4077,Jefferson Ave & Cuyler St,41.8167203291,-87.6865066091,8,3/21/2014
47900,Wood Ave & Cermak Ave,41.786919709,-87.6725799438,19,13/13/2014
45962,Valli St & Harrison St,41.8975212048,-87.5102545101,22,9/4/2016
55785,Eberhart St & Delaware St,41.7670383643,-87.6088898022,9,10/12/2013
83482,Hermitage Ave & Quincy St,41.7171827883,-87.6891474233,18,9/1/2014
38705,Ellis St & Addison Ave,41.7715635599,-87.6407666014,8,3/8/2015
80641,Dearborn Ave & Eastwood St,41.8641382056,-87.6532264338,1,8/31/2013
13993,Vernon Ave & Banks St,41.8989991464,-87.5841707926,1,6/9/2016
83763,Chicago (Kedzie) & Winona St,41.826866245,-87.5086409024,22,8/11/2015
26852,Lakeview Ave & Addison Mawr,41.7780919716,-87.5016482275,17,10/30/2016
33251,Sheffield St & Menomonee Ave,41.8333328758,-87.5980476171,16,6/11/2013
66350,Seeley Ave & Francis St,41.7458281723,-87.5850547466,11,6/31/2014
76833,Noble Ave & Hubbard St,41.8166906649,-87.5718878774,24,12/1/2014
55478,Kimball Ave & Wacker Ave,41.7126267259,-87.597642462,20,8/12/2016
88930,Sheridan St & Roscoe Ln,41.81051842,-87.5366736731,6,6/14/2015
